Date,Province,District,Population,all cases,Severe cases/Deaths,all cases incidence,Severe cases/Deaths incidence
2020-10-01,North,Gicumbi,437079,501,,1.1462458731716691,
2020-11-01,North,Gicumbi,437079,581,,1.329279146332814,
2020-12-01,North,Gicumbi,437079,819,,1.8738031339872196,
2021-01-01,North,Gicumbi,442880,1257,7.0,2.838240606936416,0.015805635838150287
2021-02-01,North,Gicumbi,442880,1285,3.0,2.9014631502890174,0.006773843930635838
2021-03-01,North,Gicumbi,442880,1165,2.0,2.630509393063584,0.004515895953757226
2021-04-01,North,Gicumbi,442880,1256,1.0,2.8359826589595376,0.002257947976878613
2021-05-01,North,Gicumbi,442880,1848,5.0,4.172687861271676,0.011289739884393062
2021-06-01,North,Gicumbi,442880,1700,4.0,3.8385115606936413,0.009031791907514452
2021-07-01,North,Gicumbi,442880,1040,4.0,2.3482658959537575,0.009031791907514452
2021-08-01,North,Gicumbi,442880,1059,4.0,2.391166907514451,0.009031791907514452
2021-09-01,North,Gicumbi,442880,1402,5.0,3.165643063583815,0.011289739884393062
2021-10-01,North,Gicumbi,442880,1731,3.0,3.9085079479768785,0.006773843930635838
2021-11-01,North,Gicumbi,442880,2760,6.0,6.231936416184971,0.013547687861271676
2021-12-01,North,Gicumbi,442880,3699,10.0,8.352149566473988,0.022579479768786125
2022-01-01,North,Gicumbi,448824,5261,8.0,11.721743935261928,0.017824358768693295
2022-02-01,North,Gicumbi,448824,4305,6.0,9.591733062403081,0.013368269076519973
2022-03-01,North,Gicumbi,448824,3932,11.0,8.760672334812755,0.02450849330695328
2022-04-01,North,Gicumbi,448824,4948,7.0,11.024365898436804,0.015596313922606634
2022-05-01,North,Gicumbi,448824,6108,14.0,13.608897919897332,0.031192627845213268
2022-06-01,North,Gicumbi,448824,5211,12.0,11.610341692957595,0.026736538153039946
2022-07-01,North,Gicumbi,448824,3089,6.0,6.8824305295617,0.013368269076519973
2022-08-01,North,Gicumbi,448824,2540,9.0,5.659233909060122,0.02005240361477996
2022-09-01,North,Gicumbi,448824,3357,6.0,7.479546548312925,0.013368269076519973
2022-10-01,North,Gicumbi,448824,4193,5.0,9.342192039641374,0.01114022423043331
2022-11-01,North,Gicumbi,448824,4700,11.0,10.471810776607311,0.02450849330695328
2022-12-01,North,Gicumbi,448824,4417,5.0,9.841274085164786,0.01114022423043331
2023-01-01,North,Gicumbi,454905,3686,7.0,8.102790692562182,0.015387828227871754
2023-02-01,North,Gicumbi,454905,3510,4.0,7.715896725689979,0.008793044701641002
2023-03-01,North,Gicumbi,454905,3318,6.0,7.293830580011211,0.013189567052461503
2023-04-01,North,Gicumbi,454905,3095,7.0,6.803618337894725,0.015387828227871754
2023-05-01,North,Gicumbi,454905,2676,3.0,5.88254690539783,0.006594783526230752
2023-06-01,North,Gicumbi,454905,3381,8.0,7.432321034062056,0.017586089403282004
2023-07-01,North,Gicumbi,454905,2053,10.0,4.513030193117244,0.021982611754102505
2023-08-01,North,Gicumbi,454905,1822,4.0,4.005231861597476,0.008793044701641002
2023-09-01,North,Gicumbi,454905,2308,5.0,5.073586792846858,0.010991305877051253
2023-10-01,North,Gicumbi,454905,3525,5.0,7.748870643321133,0.010991305877051253
2023-11-01,North,Gicumbi,454905,4180,7.0,9.188731713214846,0.015387828227871754
2023-12-01,North,Gicumbi,454905,4723,17.0,10.382387531462614,0.03737043998197426
2024-01-01,North,Gicumbi,461133,5543,22.0,12.020393248802407,0.04770857865301334
2024-02-01,North,Gicumbi,461133,4265,14.0,9.248958543413721,0.030360004597372127
2024-03-01,North,Gicumbi,461133,3541,16.0,7.678912591378192,0.03469714811128243
2024-04-01,North,Gicumbi,461133,4101,11.0,8.893312775273078,0.02385428932650667
2024-05-01,North,Gicumbi,461133,3977,12.0,8.624409877410638,0.02602286108346182
2024-06-01,North,Gicumbi,461133,3992,15.0,8.656938453764965,0.03252857635432728
2024-07-01,North,Gicumbi,461133,1926,12.0,4.176669203895623,0.02602286108346182
2024-08-01,North,Gicumbi,461133,1476,4.0,3.200811913265804,0.008674287027820608
2024-09-01,North,Gicumbi,461133,1441,17.0,3.1249119017723737,0.03686571986823758
2024-10-01,North,Gicumbi,461133,1756,13.0,3.8080120052132465,0.028191432840416975
2024-11-01,North,Gicumbi,461133,2168,15.0,4.7014635690787685,0.03252857635432728
2024-12-01,North,Gicumbi,461133,2590,8.0,5.6166008505138425,0.017348574055641216
2025-01-01,North,Gicumbi,461133,3439,14.0,7.457718272168767,0.030360004597372127
2025-02-01,North,Gicumbi,461133,3406,10.0,7.386155404189247,0.021685717569551517
2025-03-01,North,Gicumbi,461133,3635,19.0,7.882758336531976,0.04120286338214788
2025-04-01,North,Gicumbi,461133,3351,18.0,7.266883957556714,0.03903429162519273
2025-05-01,North,Gicumbi,461133,2738,0.0,5.937549470543205,0.0
2020-01-01,South,Gisagara,383352,5163,10.0,13.46803981719151,0.026085686262234186
2020-02-01,South,Gisagara,383352,2622,4.0,6.839666937957804,0.010434274504893674
2020-03-01,South,Gisagara,383352,1197,3.0,3.1224566455894323,0.007825705878670255
2020-04-01,South,Gisagara,383352,846,2.0,2.2068490577850124,0.005217137252446837
2020-05-01,South,Gisagara,383352,1272,5.0,3.3180992925561887,0.013042843131117093
2020-06-01,South,Gisagara,383352,2214,7.0,5.775370938458648,0.018259980383563933
2020-07-01,South,Gisagara,383352,4081,13.0,10.645568563617772,0.033911392140904446
2020-08-01,South,Gisagara,383352,8055,12.0,21.01202028422964,0.03130282351468102
2020-09-01,South,Gisagara,383352,23704,40.0,61.833510715999914,0.10434274504893674
2020-10-01,South,Gisagara,383352,12620,,32.92013606293955,
2020-11-01,South,Gisagara,383352,12574,,32.80014190613326,
2020-12-01,South,Gisagara,383352,9149,,23.86579436131806,
2021-01-01,South,Gisagara,392215,19743,41.0,50.337187511951356,0.10453450275996583
2021-02-01,South,Gisagara,392215,17603,26.0,44.88099639228484,0.06629017248192956
2021-03-01,South,Gisagara,392215,15728,21.0,40.10045510753031,0.05354206238925079
2021-04-01,South,Gisagara,392215,5515,6.0,14.061165432224673,0.015297732111214513
2021-05-01,South,Gisagara,392215,4628,3.0,11.799650701783461,0.0076488660556072565
2021-06-01,South,Gisagara,392215,6866,9.0,17.505704779266473,0.02294659816682177
2021-07-01,South,Gisagara,392215,8338,11.0,21.258748390551098,0.02804584220389327
2021-08-01,South,Gisagara,392215,9927,9.0,25.310097778004412,0.02294659816682177
2021-09-01,South,Gisagara,392215,10602,26.0,27.031092640516043,0.06629017248192956
2021-10-01,South,Gisagara,392215,4005,14.0,10.211236184235688,0.03569470825950053
2021-11-01,South,Gisagara,392215,5111,11.0,13.031118136736229,0.02804584220389327
2021-12-01,South,Gisagara,392215,3122,3.0,7.959919941868617,0.0076488660556072565
2022-01-01,South,Gisagara,401397,3221,5.0,8.024474522729367,0.012456495688806841
2022-02-01,South,Gisagara,401397,2755,6.0,6.86352912453257,0.01494779482656821
2022-03-01,South,Gisagara,401397,2246,8.0,5.595457863412034,0.019930393102090948
2022-04-01,South,Gisagara,401397,1906,2.0,4.748416156573168,0.004982598275522737
2022-05-01,South,Gisagara,401397,2189,0.0,5.453453812559635,0.0
2022-06-01,South,Gisagara,401397,4098,5.0,10.209343866546087,0.012456495688806841
2022-07-01,South,Gisagara,401397,3488,7.0,8.689651392511653,0.01743909396432958
2022-08-01,South,Gisagara,401397,4508,13.0,11.23077651302825,0.03238688879089779
2022-09-01,South,Gisagara,401397,10062,34.0,25.067451924154888,0.08470417068388653
2022-10-01,South,Gisagara,401397,5694,10.0,14.185457290413233,0.024912991377613682
2022-11-01,South,Gisagara,401397,2787,8.0,6.943250696940933,0.019930393102090948
2022-12-01,South,Gisagara,401397,3019,11.0,7.521232096901571,0.027404290515375053
2023-01-01,South,Gisagara,410909,1928,2.0,4.6920364362912474,0.0048672577139950695
2023-02-01,South,Gisagara,410909,2248,0.0,5.470797670530458,0.0
2023-03-01,South,Gisagara,410909,1141,2.0,2.776770525834187,0.0048672577139950695
2023-04-01,South,Gisagara,410909,1206,1.0,2.9349564015390266,0.0024336288569975347
2023-05-01,South,Gisagara,410909,1429,1.0,3.477655636649477,0.0024336288569975347
2023-06-01,South,Gisagara,410909,2388,7.0,5.811505710510113,0.017035401998982742
2023-07-01,South,Gisagara,410909,2011,9.0,4.894027631422043,0.021902659712977814
2023-08-01,South,Gisagara,410909,3048,12.0,7.417700756128485,0.029203546283970417
2023-09-01,South,Gisagara,410909,11101,30.0,27.015713941529633,0.07300886570992604
2023-10-01,South,Gisagara,410909,13172,40.0,32.05575930437153,0.0973451542799014
2023-11-01,South,Gisagara,410909,9287,32.0,22.601111194936106,0.07787612342392111
2023-12-01,South,Gisagara,410909,4408,17.0,10.727436001645133,0.04137169056895809
2024-01-01,South,Gisagara,420765,3516,6.0,8.356208334818723,0.01425974118569748
2024-02-01,South,Gisagara,420765,1589,7.0,3.7764547906788826,0.01663636471664706
2024-03-01,South,Gisagara,420765,1441,8.0,3.424714508098345,0.01901298824759664
2024-04-01,South,Gisagara,420765,1997,10.0,4.746117191306311,0.023766235309495797
2024-05-01,South,Gisagara,420765,2791,13.0,6.633156274880277,0.030896105902344543
2024-06-01,South,Gisagara,420765,4854,21.0,11.53613061922926,0.04990909414994118
2024-07-01,South,Gisagara,420765,8030,28.0,19.084286953525126,0.06654545886658823
2024-08-01,South,Gisagara,420765,13400,63.0,31.84675531472437,0.14972728244982353
2024-09-01,South,Gisagara,420765,28754,132.0,68.33743300892422,0.31371430608534456
2024-10-01,South,Gisagara,420765,34134,239.0,81.12366760543297,0.5680130238969496
2024-11-01,South,Gisagara,420765,7578,69.0,18.010053117535918,0.163987023635521
2024-12-01,South,Gisagara,420765,4680,33.0,11.122598124844034,0.07842857652133614
2025-01-01,South,Gisagara,420765,4195,29.0,9.969935712333488,0.06892208239753782
2025-02-01,South,Gisagara,420765,6245,10.0,14.842013950780126,0.023766235309495797
2025-03-01,South,Gisagara,420765,11469,34.0,27.257495276460734,0.08080520005228571
2025-04-01,South,Gisagara,420765,9975,34.0,23.706819721222057,0.08080520005228571
2025-05-01,South,Gisagara,420765,7372,17.0,17.5204686701603,0.040402600026142856
2020-01-01,South,Huye,385913,2473,2.0,6.408180082039216,0.005182515230116633
2020-02-01,South,Huye,385913,2082,3.0,5.394998354551414,0.007773772845174948
2020-03-01,South,Huye,385913,711,4.0,1.842384164306463,0.010365030460233265
2020-04-01,South,Huye,385913,450,2.0,1.1660659267762423,0.005182515230116633
2020-05-01,South,Huye,385913,573,2.0,1.4847906134284152,0.005182515230116633
2020-06-01,South,Huye,385913,618,2.0,1.6013972061060393,0.005182515230116633
2020-07-01,South,Huye,385913,904,0.0,2.342496884012718,0.0
2020-08-01,South,Huye,385913,1201,1.0,3.1121003956850375,0.0025912576150583164
2020-09-01,South,Huye,385913,1969,3.0,5.1021862440498245,0.007773772845174948
2020-10-01,South,Huye,385913,1056,,2.736368041501582,
2020-11-01,South,Huye,385913,1494,,3.8713388768971244,
2020-12-01,South,Huye,385913,1693,,4.38699914229373,
2021-01-01,South,Huye,394689,2711,4.0,6.868699153004012,0.010134561642204368
2021-02-01,South,Huye,394689,1668,2.0,4.226112204799222,0.005067280821102184
2021-03-01,South,Huye,394689,1251,1.0,3.1695841535994163,0.002533640410551092
2021-04-01,South,Huye,394689,986,0.0,2.498169444803377,0.0
2021-05-01,South,Huye,394689,1592,4.0,4.0335555335973385,0.010134561642204368
2021-06-01,South,Huye,394689,2199,4.0,5.571475262801852,0.010134561642204368
2021-07-01,South,Huye,394689,1837,4.0,4.6542974341823555,0.010134561642204368
2021-08-01,South,Huye,394689,1413,0.0,3.580033900108693,0.0
2021-09-01,South,Huye,394689,1743,3.0,4.416135235590554,0.0076009212316532765
2021-10-01,South,Huye,394689,2363,6.0,5.986992290132231,0.015201842463306553
2021-11-01,South,Huye,394689,3661,5.0,9.275657543027547,0.012668202052755461
2021-12-01,South,Huye,394689,3258,1.0,8.254600457575458,0.002533640410551092
2022-01-01,South,Huye,403916,4359,3.0,10.79184780994068,0.007427286861624694
2022-02-01,South,Huye,403916,3507,0.0,8.682498341239269,0.0
2022-03-01,South,Huye,403916,3393,6.0,8.40026144049753,0.014854573723249389
2022-04-01,South,Huye,403916,2015,1.0,4.988661008724586,0.0024757622872082314
2022-05-01,South,Huye,403916,2248,1.0,5.565513621644104,0.0024757622872082314
2022-06-01,South,Huye,403916,1705,0.0,4.221174699690034,0.0
2022-07-01,South,Huye,403916,984,0.0,2.4361500906129,0.0
2022-08-01,South,Huye,403916,820,2.0,2.0301250755107496,0.004951524574416463
2022-09-01,South,Huye,403916,860,2.0,2.129155566999079,0.004951524574416463
2022-10-01,South,Huye,403916,862,0.0,2.134107091573495,0.0
2022-11-01,South,Huye,403916,750,1.0,1.8568217154061735,0.0024757622872082314
2022-12-01,South,Huye,403916,749,0.0,1.8543459531189654,0.0
2023-01-01,South,Huye,413635,831,0.0,2.0090176121459744,0.0
2023-02-01,South,Huye,413635,618,0.0,1.4940708595742624,0.0
2023-03-01,South,Huye,413635,641,1.0,1.5496754384904565,0.0024175903876606187
2023-04-01,South,Huye,413635,722,0.0,1.7455002598909668,0.0
2023-05-01,South,Huye,413635,241,1.0,0.5826392834262091,0.0024175903876606187
2023-06-01,South,Huye,413635,316,0.0,0.7639585625007556,0.0
2023-07-01,South,Huye,413635,179,0.0,0.4327486793912507,0.0
2023-08-01,South,Huye,413635,160,0.0,0.38681446202569897,0.0
2023-09-01,South,Huye,413635,276,1.0,0.6672549469943307,0.0024175903876606187
2023-10-01,South,Huye,413635,441,1.0,1.0661573609583328,0.0024175903876606187
2023-11-01,South,Huye,413635,343,3.0,0.8292335029675922,0.007252771162981855
2023-12-01,South,Huye,413635,213,5.0,0.5149467525717117,0.012087951938303093
2024-01-01,South,Huye,423892,362,3.0,0.8539911109433534,0.00707727440008304
2024-02-01,South,Huye,423892,280,3.0,0.6605456106744171,0.00707727440008304
2024-03-01,South,Huye,423892,249,1.0,0.5874137752068923,0.0023590914666943466
2024-04-01,South,Huye,423892,358,4.0,0.8445547450765761,0.009436365866777386
2024-05-01,South,Huye,423892,302,2.0,0.7124456229416927,0.004718182933388693
2024-06-01,South,Huye,423892,180,4.0,0.4246364640049824,0.009436365866777386
2024-07-01,South,Huye,423892,165,5.0,0.3892500920045672,0.011795457333471733
2024-08-01,South,Huye,423892,286,6.0,0.6747001594745832,0.01415454880016608
2024-09-01,South,Huye,423892,633,10.0,1.4933048984175215,0.023590914666943467
2024-10-01,South,Huye,423892,1484,3.0,3.50089173657441,0.00707727440008304
2024-11-01,South,Huye,423892,885,0.0,2.087795948024497,0.0
2024-12-01,South,Huye,423892,488,3.0,1.151236635746841,0.00707727440008304
2025-01-01,South,Huye,423892,514,7.0,1.2125730138808943,0.016513640266860426
2025-02-01,South,Huye,423892,551,3.0,1.299859398148585,0.00707727440008304
2025-03-01,South,Huye,423892,736,1.0,1.736291319487039,0.0023590914666943466
2025-04-01,South,Huye,423892,598,11.0,1.4107366970832194,0.025950006133637814
2025-05-01,South,Huye,423892,414,12.0,0.9766638672114596,0.02830909760033216
2020-01-01,South,Kamonyi,424562,9867,8.0,23.24042189362213,0.018842948733047236
2020-02-01,South,Kamonyi,424562,10213,5.0,24.05537942632643,0.011776842958154522
2020-03-01,South,Kamonyi,424562,6952,12.0,16.37452244901805,0.028264423099570852
2020-04-01,South,Kamonyi,424562,6798,2.0,16.01179568590689,0.004710737183261809
2020-05-01,South,Kamonyi,424562,9771,6.0,23.014306508825566,0.014132211549785426
2020-06-01,South,Kamonyi,424562,11590,9.0,27.29872197700218,0.02119831732467814
2020-07-01,South,Kamonyi,424562,9486,11.0,22.34302646021076,0.025909054507939948
2020-08-01,South,Kamonyi,424562,8832,8.0,20.802615401284147,0.018842948733047236
2020-09-01,South,Kamonyi,424562,14075,7.0,33.15181292720497,0.01648758014141633
2020-10-01,South,Kamonyi,424562,6855,,16.14605169562985,
2020-11-01,South,Kamonyi,424562,5694,,13.41146876074637,
2020-12-01,South,Kamonyi,424562,4347,,10.238787267819541,
2021-01-01,South,Kamonyi,437391,7382,6.0,16.87734772777675,0.013717703382099768
2021-02-01,South,Kamonyi,437391,5875,1.0,13.43191789497269,0.002286283897016628
2021-03-01,South,Kamonyi,437391,6063,6.0,13.861739267611815,0.013717703382099768
2021-04-01,South,Kamonyi,437391,6653,2.0,15.210646766851626,0.004572567794033256
2021-05-01,South,Kamonyi,437391,8739,6.0,19.97983497602831,0.013717703382099768
2021-06-01,South,Kamonyi,437391,10360,12.0,23.68590117309227,0.027435406764199536
2021-07-01,South,Kamonyi,437391,7131,8.0,16.303490469625576,0.018290271176133025
2021-08-01,South,Kamonyi,437391,8572,2.0,19.598025565226536,0.004572567794033256
2021-09-01,South,Kamonyi,437391,10403,5.0,23.784211380663983,0.01143141948508314
2021-10-01,South,Kamonyi,437391,13160,18.0,30.087496084738824,0.041153110146299306
2021-11-01,South,Kamonyi,437391,6374,6.0,14.572773559583988,0.013717703382099768
2021-12-01,South,Kamonyi,437391,4597,4.0,10.51004707458544,0.009145135588066513
2022-01-01,South,Kamonyi,450849,5530,4.0,12.265747511916407,0.008872150099035376
2022-02-01,South,Kamonyi,450849,3340,1.0,7.4082453326945386,0.002218037524758844
2022-03-01,South,Kamonyi,450849,2690,2.0,5.96652094160129,0.004436075049517688
2022-04-01,South,Kamonyi,450849,2332,0.0,5.172463507737624,0.0
2022-05-01,South,Kamonyi,450849,3768,1.0,8.357565393291324,0.002218037524758844
2022-06-01,South,Kamonyi,450849,3904,3.0,8.659218496658527,0.006654112574276531
2022-07-01,South,Kamonyi,450849,2235,6.0,4.9573138678360165,0.013308225148553062
2022-08-01,South,Kamonyi,450849,1154,2.0,2.559615303571706,0.004436075049517688
2022-09-01,South,Kamonyi,450849,1216,1.0,2.697133630106754,0.002218037524758844
2022-10-01,South,Kamonyi,450849,1083,5.0,2.402134639313828,0.011090187623794219
2022-11-01,South,Kamonyi,450849,1076,4.0,2.3866083766405164,0.008872150099035376
2022-12-01,South,Kamonyi,450849,1257,1.0,2.788073168621867,0.002218037524758844
2023-01-01,South,Kamonyi,464970,1308,0.0,2.8130847151429124,0.0
2023-02-01,South,Kamonyi,464970,1066,2.0,2.2926210293137195,0.004301352775447878
2023-03-01,South,Kamonyi,464970,689,1.0,1.4818160311417943,0.002150676387723939
2023-04-01,South,Kamonyi,464970,459,2.0,0.9871604619652881,0.004301352775447878
2023-05-01,South,Kamonyi,464970,467,0.0,1.0043658730670797,0.0
2023-06-01,South,Kamonyi,464970,741,1.0,1.593651203303439,0.002150676387723939
2023-07-01,South,Kamonyi,464970,714,2.0,1.5355829408348927,0.004301352775447878
2023-08-01,South,Kamonyi,464970,319,0.0,0.6860657676839367,0.0
2023-09-01,South,Kamonyi,464970,361,0.0,0.776394175968342,0.0
2023-10-01,South,Kamonyi,464970,541,2.0,1.1635159257586511,0.004301352775447878
2023-11-01,South,Kamonyi,464970,457,1.0,0.9828591091898401,0.002150676387723939
2023-12-01,South,Kamonyi,464970,402,2.0,0.8645719078650236,0.004301352775447878
2024-01-01,South,Kamonyi,479801,560,0.0,1.1671505478312885,0.0
2024-02-01,South,Kamonyi,479801,559,2.0,1.1650663504244467,0.004168394813683173
2024-03-01,South,Kamonyi,479801,564,0.0,1.1754873374586547,0.0
2024-04-01,South,Kamonyi,479801,507,1.0,1.0566880852686844,0.0020841974068415863
2024-05-01,South,Kamonyi,479801,501,0.0,1.0441829008276347,0.0
2024-06-01,South,Kamonyi,479801,490,0.0,1.0212567293523775,0.0
2024-07-01,South,Kamonyi,479801,533,1.0,1.1108772178465656,0.0020841974068415863
2024-08-01,South,Kamonyi,479801,728,0.0,1.517295712180675,0.0
2024-09-01,South,Kamonyi,479801,1108,1.0,2.309290726780478,0.0020841974068415863
2024-10-01,South,Kamonyi,479801,1060,0.0,2.2092492512520816,0.0
2024-11-01,South,Kamonyi,479801,845,0.0,1.7611468087811404,0.0
2024-12-01,South,Kamonyi,479801,932,7.0,1.9424719831763586,0.014589381847891105
2025-01-01,South,Kamonyi,479801,1118,2.0,2.3301327008488935,0.004168394813683173
2025-02-01,South,Kamonyi,479801,863,0.0,1.798662362104289,0.0
2025-03-01,South,Kamonyi,479801,780,1.0,1.6256739773364375,0.0020841974068415863
2025-04-01,South,Kamonyi,479801,792,3.0,1.6506843462185363,0.0062525922205247594
2025-05-01,South,Kamonyi,479801,742,3.0,1.546474475876457,0.0062525922205247594
2020-01-01,West,Karongi,359487,11808,46.0,32.84680669954686,0.1279601209501317
2020-02-01,West,Karongi,359487,11088,36.0,30.843952632501317,0.100142703352277
2020-03-01,West,Karongi,359487,10787,26.0,30.006648362805887,0.07232528575442228
2020-04-01,West,Karongi,359487,8247,31.0,22.94102429295079,0.08623399455334962
2020-05-01,West,Karongi,359487,7143,16.0,19.86998139014763,0.04450786815656756
2020-06-01,West,Karongi,359487,6408,14.0,17.825401196705307,0.03894438463699661
2020-07-01,West,Karongi,359487,5467,13.0,15.207782200747175,0.03616264287721114
2020-08-01,West,Karongi,359487,4454,14.0,12.389877798084493,0.03894438463699661
2020-09-01,West,Karongi,359487,4759,8.0,13.23830903481906,0.02225393407828378
2020-10-01,West,Karongi,359487,2083,,5.794368085633138,
2020-11-01,West,Karongi,359487,1671,,4.648290480601524,
2020-12-01,West,Karongi,359487,1752,,4.873611563144147,
2021-01-01,West,Karongi,363338,2753,1.0,7.576966901342552,0.0027522582278759725
2021-02-01,West,Karongi,363338,1585,1.0,4.362329291183416,0.0027522582278759725
2021-03-01,West,Karongi,363338,1519,2.0,4.180680248143602,0.005504516455751945
2021-04-01,West,Karongi,363338,1598,3.0,4.398108648145804,0.008256774683627918
2021-05-01,West,Karongi,363338,1956,6.0,5.383417093725401,0.016513549367255836
2021-06-01,West,Karongi,363338,1754,5.0,4.827460931694455,0.013761291139379862
2021-07-01,West,Karongi,363338,1644,7.0,4.524712526628098,0.019265807595131808
2021-08-01,West,Karongi,363338,1453,6.0,3.9990312051037873,0.016513549367255836
2021-09-01,West,Karongi,363338,1514,4.0,4.1669189570042215,0.01100903291150389
2021-10-01,West,Karongi,363338,1413,4.0,3.8889408759887485,0.01100903291150389
2021-11-01,West,Karongi,363338,1668,10.0,4.590766724097121,0.027522582278759724
2021-12-01,West,Karongi,363338,1769,2.0,4.868744805112595,0.005504516455751945
2022-01-01,West,Karongi,367282,2232,3.0,6.077074291688675,0.008168110607108434
2022-02-01,West,Karongi,367282,2135,11.0,5.812972048725502,0.029949738892730927
2022-03-01,West,Karongi,367282,1378,8.0,3.7518854721984742,0.02178162828562249
2022-04-01,West,Karongi,367282,2049,5.0,5.578819544655061,0.013613517678514058
2022-05-01,West,Karongi,367282,2301,12.0,6.264940835652169,0.032672442428433736
2022-06-01,West,Karongi,367282,2015,5.0,5.486247624441165,0.013613517678514058
2022-07-01,West,Karongi,367282,1426,7.0,3.882575241912209,0.019058924749919683
2022-08-01,West,Karongi,367282,1228,6.0,3.3434799418430527,0.016336221214216868
2022-09-01,West,Karongi,367282,1364,9.0,3.713767622698635,0.024504331821325304
2022-10-01,West,Karongi,367282,1556,10.0,4.236526701553575,0.027227035357028116
2022-11-01,West,Karongi,367282,1713,12.0,4.663991156658916,0.032672442428433736
2022-12-01,West,Karongi,367282,1931,3.0,5.257540527442129,0.008168110607108434
2023-01-01,West,Karongi,371317,1618,13.0,4.357462760929341,0.03501051662056948
2023-02-01,West,Karongi,371317,1418,2.0,3.818839428305195,0.00538623332624146
2023-03-01,West,Karongi,371317,1211,0.0,3.2613642790392037,0.0
2023-04-01,West,Karongi,371317,907,6.0,2.442656813450502,0.016158699978724378
2023-05-01,West,Karongi,371317,1158,6.0,3.1186290958938048,0.016158699978724378
2023-06-01,West,Karongi,371317,1252,4.0,3.3717820622271537,0.01077246665248292
2023-07-01,West,Karongi,371317,1029,7.0,2.771217046351231,0.01885181664184511
2023-08-01,West,Karongi,371317,856,4.0,2.3053078636313447,0.01077246665248292
2023-09-01,West,Karongi,371317,878,10.0,2.3645564302200004,0.026931166631207298
2023-10-01,West,Karongi,371317,1317,10.0,3.546834645330001,0.026931166631207298
2023-11-01,West,Karongi,371317,1109,16.0,2.9866663794008894,0.04308986660993168
2023-12-01,West,Karongi,371317,1910,10.0,5.143852826560593,0.026931166631207298
2024-01-01,West,Karongi,375445,2447,10.0,6.517599115716017,0.02663505972912144
2024-02-01,West,Karongi,375445,1159,7.0,3.0870034226051755,0.01864454181038501
2024-03-01,West,Karongi,375445,690,7.0,1.8378191213093795,0.01864454181038501
2024-04-01,West,Karongi,375445,857,0.0,2.2826246187857078,0.0
2024-05-01,West,Karongi,375445,1144,5.0,3.047050833011493,0.01331752986456072
2024-06-01,West,Karongi,375445,1740,16.0,4.634500392867131,0.04261609556659431
2024-07-01,West,Karongi,375445,1447,13.0,3.854093142803873,0.03462557764785787
2024-08-01,West,Karongi,375445,1127,17.0,3.001771231471986,0.04527960153950645
2024-09-01,West,Karongi,375445,1408,17.0,3.750216409860299,0.04527960153950645
2024-10-01,West,Karongi,375445,2478,27.0,6.600167800876294,0.0719146612686279
2024-11-01,West,Karongi,375445,2868,27.0,7.63893513031203,0.0719146612686279
2024-12-01,West,Karongi,375445,2391,19.0,6.368442781232937,0.05060661348533074
2025-01-01,West,Karongi,375445,1999,9.0,5.324348439851376,0.0239715537562093
2025-02-01,West,Karongi,375445,1714,9.0,4.5652492375714155,0.0239715537562093
2025-03-01,West,Karongi,375445,1602,14.0,4.266936568605255,0.03728908362077002
2025-04-01,West,Karongi,375445,1629,13.0,4.3388512298738835,0.03462557764785787
2025-05-01,West,Karongi,375445,1753,4.0,4.6691259705149895,0.010654023891648578
2020-01-01,East,Kayonza,431492,15755,11.0,36.51284380706942,0.025492940772945963
2020-02-01,East,Kayonza,431492,15729,11.0,36.45258776524246,0.025492940772945963
2020-03-01,East,Kayonza,431492,14639,10.0,33.92646908865055,0.023175400702678147
2020-04-01,East,Kayonza,431492,18077,27.0,41.89417185023129,0.062573581897231
2020-05-01,East,Kayonza,431492,18157,26.0,42.079575055852715,0.06025604182696319
2020-06-01,East,Kayonza,431492,17022,22.0,39.449167076098746,0.050985881545891926
2020-07-01,East,Kayonza,431492,11194,12.0,25.94254354657792,0.02781048084321378
2020-08-01,East,Kayonza,431492,9010,10.0,20.881036033113013,0.023175400702678147
2020-09-01,East,Kayonza,431492,8690,16.0,20.13942321062731,0.03708064112428504
2020-10-01,East,Kayonza,431492,6746,,15.634125314026678,
2020-11-01,East,Kayonza,431492,8284,,19.19850194209858,
2020-12-01,East,Kayonza,431492,8432,,19.541497872498216,
2021-01-01,East,Kayonza,444110,10514,7.0,23.67431492197879,0.01576186080025219
2021-02-01,East,Kayonza,444110,6393,8.0,14.395082299430321,0.018013555200288217
2021-03-01,East,Kayonza,444110,6056,7.0,13.636261286618181,0.01576186080025219
2021-04-01,East,Kayonza,444110,6383,9.0,14.372565355429963,0.020265249600324244
2021-05-01,East,Kayonza,444110,6954,9.0,15.658282857850534,0.020265249600324244
2021-06-01,East,Kayonza,444110,5730,5.0,12.902208912206435,0.011258472000180136
2021-07-01,East,Kayonza,444110,2279,1.0,5.131611537682105,0.002251694400036027
2021-08-01,East,Kayonza,444110,2582,3.0,5.8138749408930215,0.006755083200108081
2021-09-01,East,Kayonza,444110,2422,3.0,5.4536038368872575,0.006755083200108081
2021-10-01,East,Kayonza,444110,1371,5.0,3.087073022449393,0.011258472000180136
2021-11-01,East,Kayonza,444110,1424,1.0,3.2064128256513027,0.002251694400036027
2021-12-01,East,Kayonza,444110,1391,2.0,3.132106910450114,0.004503388800072054
2022-01-01,East,Kayonza,457156,1610,3.0,3.521773749004716,0.00656231133354916
